number,number_suffix,directional,pre_modifier,pre_type,separator,street_name,street_type,subaddress_type,subaddress_id,floor,building,zip,postal_community,state,status,longitude,latitude,x,y
1428,,SOUTHWEST,,,,CYPRESS,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730538.3278,5226611.727499999,-13730538.3278,5226611.727499999
1424,,SOUTHWEST,,,,CYPRESS,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730501.9349,5226633.3693,-13730501.9349,5226633.3693
701,,SOUTHWEST,,,,CYPRESS,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730479.5797,5226610.452799998,-13730479.5797,5226610.452799998
703,,SOUTHWEST,,,,CYPRESS,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730480.749,5226583.454499997,-13730480.749,5226583.454499997
707,,SOUTHWEST,,,,WESTHOLM,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13730637.274,5226534.507100001,-13730637.274,5226534.507100001
704,,SOUTHWEST,,,,GREENWOOD,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13730396.3926,5226587.253399998,-13730396.3926,5226587.253399998
708,,SOUTHWEST,,,,GREENWOOD,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13730396.8562,5226555.800300002,-13730396.8562,5226555.800300002
710,,SOUTHWEST,,,,GREENWOOD,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13730399.3754,5226532.876500003,-13730399.3754,5226532.876500003
718,,SOUTHWEST,,,,GREENWOOD,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13730397.6866,5226491.711400002,-13730397.6866,5226491.711400002
703,,SOUTHWEST,,,,WESTHOLM,AVENUE,,,,,97526,GRANTS PASS,OR,Other,-13730639.5271,5226562.327,-13730639.5271,5226562.327
1435,,SOUTHWEST,,,,CYPRESS,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730588.4616,5226568.4564,-13730588.4616,5226568.4564
1431,,SOUTHWEST,,,,CYPRESS,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730550.427099999,5226566.2102999985,-13730550.427099999,5226566.2102999985
705,,SOUTHWEST,,,,CYPRESS,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730499.3889,5226551.959899999,-13730499.3889,5226551.959899999
710,,SOUTHWEST,,,,CYPRESS,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730535.6884,5226533.988799997,-13730535.6884,5226533.988799997
709,,SOUTHWEST,,,,CYPRESS,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730499.0822,5226520.794699997,-13730499.0822,5226520.794699997
715,,SOUTHWEST,,,,CYPRESS,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730499.190499999,5226491.559900001,-13730499.190499999,5226491.559900001
26,,SOUTHWEST,,,,LEONARD,STREET,,,,,97526,GRANTS PASS,OR,Other,-13731063.944,5227624.946999997,-13731063.944,5227624.946999997
30,,SOUTHWEST,,,,LEONARD,STREET,,,,,97526,GRANTS PASS,OR,Other,-13731050.4706,5227596.673100002,-13731050.4706,5227596.673100002
1868,,NORTHWEST,,,,F,STREET,,,,,97526,GRANTS PASS,OR,Other,-13731086.1367,5227873.772100002,-13731086.1367,5227873.772100002
1860,,NORTHWEST,,,,F,STREET,,,,,97526,GRANTS PASS,OR,Other,-13731045.4385,5227828.158200003,-13731045.4385,5227828.158200003
1867,,NORTHWEST,,,,F,STREET,,,,,97526,GRANTS PASS,OR,Other,-13731113.7447,5227832.038199998,-13731113.7447,5227832.038199998
1782,,NORTHWEST,,,,F,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730989.417,5227794.2233000025,-13730989.417,5227794.2233000025
100,,NORTHWEST,,,,FALL RUN,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13730951.3528,5227793.322099999,-13730951.3528,5227793.322099999
108,,NORTHWEST,,,,FALL RUN,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13730945.0264,5227836.038599998,-13730945.0264,5227836.038599998
217,,NORTHWEST,,,,STONE FLY,COURT,,,,,97526,GRANTS PASS,OR,Other,-13731021.1075,5227875.172399998,-13731021.1075,5227875.172399998
201,,NORTHWEST,,,,STONE FLY,COURT,,,,,97526,GRANTS PASS,OR,Other,-13730953.9225,5227876.717500001,-13730953.9225,5227876.717500001
209,,NORTHWEST,,,,STONE FLY,COURT,,,,,97526,GRANTS PASS,OR,Other,-13730991.151700001,5227869.955200002,-13730991.151700001,5227869.955200002
2024,,NORTHWEST,,,,SUN VIEW,PLACE,,,,,97526,GRANTS PASS,OR,Other,-13731159.774799999,5227889.2051,-13731159.774799999,5227889.2051
2000,,NORTHWEST,,,,SUN VIEW,PLACE,,,,,97526,GRANTS PASS,OR,Other,-13731217.8033,5227881.9168,-13731217.8033,5227881.9168
530,,SOUTHWEST,,,,FOUNDRY,STREET,,,,,97526,GRANTS PASS,OR,Other,-13729271.7914,5227201.758199997,-13729271.7914,5227201.758199997
1215,,SOUTHWEST,,,,ISHAM,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730134.506099999,5227427.0918999985,-13730134.506099999,5227427.0918999985
1210,,SOUTHWEST,,,,JORDAN,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730159.5538,5227354.640699998,-13730159.5538,5227354.640699998
1324,,SOUTHWEST,,,,ISHAM,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730255.528099999,5227524.056199998,-13730255.528099999,5227524.056199998
1322,,SOUTHWEST,,,,ISHAM,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730237.1362,5227514.370700002,-13730237.1362,5227514.370700002
1314,,SOUTHWEST,,,,ISHAM,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730214.1628,5227501.694399998,-13730214.1628,5227501.694399998
1310,,SOUTHWEST,,,,ISHAM,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730199.9922,5227493.954400003,-13730199.9922,5227493.954400003
1306,,SOUTHWEST,,,,ISHAM,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730181.3162,5227485.4212,-13730181.3162,5227485.4212
1311,,SOUTHWEST,,,,ISHAM,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730214.4516,5227459.605700001,-13730214.4516,5227459.605700001
1307,,SOUTHWEST,,,,ISHAM,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730198.002700001,5227445.400200002,-13730198.002700001,5227445.400200002
1303,,SOUTHWEST,,,,FOUNDRY,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730131.2848,5227550.074100003,-13730131.2848,5227550.074100003
101,,SOUTHWEST,,,,HALL,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730098.1555,5227516.842,-13730098.1555,5227516.842
1302,,SOUTHWEST,,,,ISHAM,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730154.308899999,5227490.596900001,-13730154.308899999,5227490.596900001
1214,,SOUTHWEST,,,,ISHAM,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730127.413800001,5227462.626199998,-13730127.413800001,5227462.626199998
1208,,SOUTHWEST,,,,ISHAM,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730095.5022,5227450.821800001,-13730095.5022,5227450.821800001
1206,,SOUTHWEST,,,,ISHAM,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730076.107099999,5227455.813500002,-13730076.107099999,5227455.813500002
1209,,SOUTHWEST,,,,ISHAM,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730121.7297,5227395.974399999,-13730121.7297,5227395.974399999
1207,,SOUTHWEST,,,,ISHAM,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730100.327100001,5227411.178300001,-13730100.327100001,5227411.178300001
1208,,SOUTHWEST,,,,JORDAN,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730148.0995,5227349.8957,-13730148.0995,5227349.8957
1204,,SOUTHWEST,,,,JORDAN,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730126.3967,5227340.659400001,-13730126.3967,5227340.659400001
1210,,SOUTHWEST,,,,FOUNDRY,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730050.4316,5227557.240500003,-13730050.4316,5227557.240500003
1211,,SOUTHWEST,,,,FOUNDRY,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730071.0331,5227525.958499998,-13730071.0331,5227525.958499998
1207,,SOUTHWEST,,,,FOUNDRY,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730045.2284,5227518.2086,-13730045.2284,5227518.2086
1205,,SOUTHWEST,,,,ISHAM,STREET,,,,,97526,GRANTS PASS,OR,Current,-13730081.6081,5227388.7272000015,-13730081.6081,5227388.7272000015
1125,,SOUTHWEST,,,,ISHAM,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730050.2507,5227372.571099997,-13730050.2507,5227372.571099997
1200,,SOUTHWEST,,,,JORDAN,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730104.635499999,5227337.717500001,-13730104.635499999,5227337.717500001
1118,,SOUTHWEST,,,,JORDAN,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730066.6854,5227321.075499997,-13730066.6854,5227321.075499997
16,,SOUTHWEST,,,,GRANT,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730028.9806,5227490.855300002,-13730028.9806,5227490.855300002
1115,,SOUTHWEST,,,,FOUNDRY,STREET,,,,,97526,GRANTS PASS,OR,Other,-13729996.2163,5227487.133500002,-13729996.2163,5227487.133500002
1204,,SOUTHWEST,,,,ISHAM,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730056.4475,5227448.2929000035,-13730056.4475,5227448.2929000035
25,,SOUTHWEST,,,,GRANT,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730017.9573,5227434.537199996,-13730017.9573,5227434.537199996
1108,,SOUTHWEST,,,,ISHAM,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730011.7719,5227409.9815,-13730011.7719,5227409.9815
1111,,SOUTHWEST,,,,ISHAM,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730018.646200001,5227372.856799997,-13730018.646200001,5227372.856799997
1110,,SOUTHWEST,,,,JORDAN,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730046.3237,5227307.559799999,-13730046.3237,5227307.559799999
1108,,SOUTHWEST,,,,JORDAN,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730028.4355,5227295.567100003,-13730028.4355,5227295.567100003
1110,,SOUTHWEST,,,,FOUNDRY,STREET,,,,,97526,GRANTS PASS,OR,Other,-13729976.8125,5227525.173100002,-13729976.8125,5227525.173100002
1111,,SOUTHWEST,,,,FOUNDRY,STREET,,,,,97526,GRANTS PASS,OR,Other,-13729973.034400001,5227477.955300003,-13729973.034400001,5227477.955300003
1109,,SOUTHWEST,,,,FOUNDRY,STREET,,,,,97526,GRANTS PASS,OR,Other,-13729954.958700001,5227460.126199998,-13729954.958700001,5227460.126199998
1105,,SOUTHWEST,,,,ISHAM,STREET,,,,,97526,GRANTS PASS,OR,Other,-13729992.2194,5227359.729699999,-13729992.2194,5227359.729699999
1104,,SOUTHWEST,,,,ISHAM,STREET,,,,,97526,GRANTS PASS,OR,Other,-13729973.736200001,5227401.737199999,-13729973.736200001,5227401.737199999
1312,,SOUTHWEST,,,,FOUNDRY,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730162.0107,5227605.849100001,-13730162.0107,5227605.849100001
1302,,SOUTHWEST,,,,FOUNDRY,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730118.5173,5227586.898400001,-13730118.5173,5227586.898400001
1329,,SOUTHWEST,,,,FOUNDRY,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730228.5315,5227580.031800002,-13730228.5315,5227580.031800002
1327,,SOUTHWEST,,,,FOUNDRY,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730209.2794,5227572.316299997,-13730209.2794,5227572.316299997
1307,,SOUTHWEST,,,,FOUNDRY,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730186.322999999,5227571.359399997,-13730186.322999999,5227571.359399997
1305,,SOUTHWEST,,,,FOUNDRY,STREET,,,,,97526,GRANTS PASS,OR,Other,-13730153.0743,5227557.900399998,-13730153.0743,5227557.900399998
124,,SOUTHWEST,,,,DIANE,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13730617.1312,5227224.5845,-13730617.1312,5227224.5845
742,,SOUTHWEST,,,,6TH,STREET,,,,,97526,GRANTS PASS,OR,Other,-13729007.9867,5226326.605800003,-13729007.9867,5226326.605800003
735,,SOUTHWEST,,,,5TH,STREET,,,,,97526,GRANTS PASS,OR,Other,-13729107.8567,5226383.493699998,-13729107.8567,5226383.493699998
745,,SOUTHWEST,,,,5TH,STREET,,,,,97526,GRANTS PASS,OR,Other,-13729095.3719,5226362.885700002,-13729095.3719,5226362.885700002
749,,SOUTHWEST,,,,5TH,STREET,UNIT,A,,,97526,GRANTS PASS,OR,Current,-13729117.735100001,5226342.395000003,-13729117.735100001,5226342.395000003
105,,NORTHEAST,,,,7TH,STREET,,,,,97526,GRANTS PASS,OR,Other,-13728469.2038,5227031.905199997,-13728469.2038,5227031.905199997
419,,NORTHWEST,,,,C,STREET,,,,,97526,GRANTS PASS,OR,Other,-13729026.2664,5227648.244800001,-13729026.2664,5227648.244800001
415,,NORTHWEST,,,,C,STREET,,,,,97526,GRANTS PASS,OR,Other,-13729007.5173,5227636.023100004,-13729007.5173,5227636.023100004
413,,NORTHWEST,,,,C,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728988.831,5227617.735100001,-13728988.831,5227617.735100001
407,,NORTHWEST,,,,C,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728972.1874,5227610.400600001,-13728972.1874,5227610.400600001
323,,NORTHEAST,,,,E,STREET,,,,,97526,GRANTS PASS,OR,Other,-13728215.980999999,5227045.844899997,-13728215.980999999,5227045.844899997
204,,NORTHEAST,,,,9TH,STREET,,,,,97526,GRANTS PASS,OR,Other,-13728233.1229,5226984.525700003,-13728233.1229,5226984.525700003
331,,SOUTHEAST,,,,M,STREET,,,,,97526,GRANTS PASS,OR,Other,-13728656.3044,5225986.3191,-13728656.3044,5225986.3191
403,,SOUTHEAST,,,,M,STREET,,,,,97526,GRANTS PASS,OR,Other,-13728638.5302,5225924.2896,-13728638.5302,5225924.2896
405,,SOUTHEAST,,,,M,STREET,,,,,97526,GRANTS PASS,OR,Other,-13728600.8848,5225958.484200001,-13728600.8848,5225958.484200001
425,,SOUTHEAST,,,,M,STREET,,,,,97526,GRANTS PASS,OR,Other,-13728598.750500001,5225777.519699998,-13728598.750500001,5225777.519699998
417,,SOUTHEAST,,,,M,STREET,,,,,97526,GRANTS PASS,OR,Other,-13728563.7191,5225944.728500001,-13728563.7191,5225944.728500001
419,,SOUTHEAST,,,,M,STREET,,,,,97526,GRANTS PASS,OR,Other,-13728634.0489,5225791.6401999965,-13728634.0489,5225791.6401999965
115,,,,,,ROGUE RIVER,HIGHWAY,APARTMENT,109,,,97527,GRANTS PASS,OR,Current,-13729105.1206,5225442.875799999,-13729105.1206,5225442.875799999
1632,,,,,,DARIN,DRIVE,,,,,97527,GRANTS PASS,OR,Current,-13734324.1838,5224154.5748,-13734324.1838,5224154.5748
1630,,,,,,DARIN,DRIVE,,,,,97527,GRANTS PASS,OR,Current,-13734288.9099,5224152.054700002,-13734288.9099,5224152.054700002
114,,,,,,NEILA,LANE,,,,,97527,GRANTS PASS,OR,Current,-13734104.7209,5224396.5419000015,-13734104.7209,5224396.5419000015
134,,,,,,NEILA,COURT,,,,,97527,GRANTS PASS,OR,Current,-13734110.8004,5224378.885799997,-13734110.8004,5224378.885799997
120,,,,,,NEILA,LANE,,,,,97527,GRANTS PASS,OR,Other,-13734068.475499999,5224369.853600003,-13734068.475499999,5224369.853600003
136,,,,,,NEILA,COURT,,,,,97527,GRANTS PASS,OR,Current,-13734107.6986,5224352.895199999,-13734107.6986,5224352.895199999
1533,,,,,,WILLOW,LANE,,,,,97527,GRANTS PASS,OR,Other,-13734145.265,5224338.127800003,-13734145.265,5224338.127800003
140,,,,,,NEILA,LANE,,,,,97527,GRANTS PASS,OR,Other,-13734066.9641,5224311.226899996,-13734066.9641,5224311.226899996
160,,,,,,NEILA,LANE,,,,,97527,GRANTS PASS,OR,Other,-13734071.687800001,5224261.303300001,-13734071.687800001,5224261.303300001
2427,,,,,,REDWOOD,AVENUE,,,,,97527,GRANTS PASS,OR,Current,-13734065.2498,5224439.5352,-13734065.2498,5224439.5352
110,,,,,,NEILA,LANE,,,,,97527,GRANTS PASS,OR,Other,-13734066.966400001,5224419.682700001,-13734066.966400001,5224419.682700001
162,,SOUTHWEST,,,,JENN,WAY,,,,,97527,GRANTS PASS,OR,Other,-13734103.703499999,5224501.381399997,-13734103.703499999,5224501.381399997
161,,SOUTHWEST,,,,JENN,WAY,,,,,97527,GRANTS PASS,OR,Other,-13734179.2918,5224487.038099997,-13734179.2918,5224487.038099997
172,,SOUTHWEST,,,,JENN,WAY,,,,,97527,GRANTS PASS,OR,Other,-13734117.0277,5224493.806100003,-13734117.0277,5224493.806100003
171,,SOUTHWEST,,,,JENN,WAY,,,,,97527,GRANTS PASS,OR,Other,-13734149.866700001,5224493.447899997,-13734149.866700001,5224493.447899997
2437,,,,,,REDWOOD,AVENUE,,,,,97527,GRANTS PASS,OR,Other,-13734107.042,5224434.672399998,-13734107.042,5224434.672399998
4260,,,,,,LINDA LEE,LANE,,,,,97527,GRANTS PASS,OR,Other,-13737950.275,5224937.031300001,-13737950.275,5224937.031300001
1274,,,,,,BOUNDARY,ROAD,,,,,97527,GRANTS PASS,OR,Other,-13737602.5266,5224966.508199997,-13737602.5266,5224966.508199997
1234,,,,,,BOUNDARY,ROAD,,,,,97527,GRANTS PASS,OR,Other,-13737602.6556,5224904.400600001,-13737602.6556,5224904.400600001
1042,,,,,,BOUNDARY,ROAD,,,,,97527,GRANTS PASS,OR,Other,-13737629.0813,5225329.082999997,-13737629.0813,5225329.082999997
1180,,,,,,BOUNDARY,ROAD,,,,,97527,GRANTS PASS,OR,Other,-13737629.6195,5225185.891000003,-13737629.6195,5225185.891000003
4361,,,,,,LEONARD,ROAD,,,,,97527,GRANTS PASS,OR,Other,-13738235.205,5225153.392099999,-13738235.205,5225153.392099999
4399,,,,,,LEONARD,ROAD,,,,,97527,GRANTS PASS,OR,Other,-13738349.759399999,5225115.007100001,-13738349.759399999,5225115.007100001
4124,,,,,,LEONARD,ROAD,,,,,97527,GRANTS PASS,OR,Other,-13737775.6534,5225708.168099999,-13737775.6534,5225708.168099999
4152,,,,,,LEONARD,ROAD,,,,,97527,GRANTS PASS,OR,Other,-13737827.5577,5225702.666500002,-13737827.5577,5225702.666500002
4164,,,,,,LEONARD,ROAD,,,,,97527,GRANTS PASS,OR,Other,-13737870.8204,5225698.635700002,-13737870.8204,5225698.635700002
4182,,,,,,LEONARD,ROAD,,,,,97527,GRANTS PASS,OR,Other,-13737928.5048,5225693.059699997,-13737928.5048,5225693.059699997
4220,,,,,,LEONARD,ROAD,,,,,97527,GRANTS PASS,OR,Other,-13737983.5242,5225599.971900001,-13737983.5242,5225599.971900001
4191,,,,,,LEONARD,ROAD,,,,,97527,GRANTS PASS,OR,Other,-13737929.967799999,5225458.306999996,-13737929.967799999,5225458.306999996
4221,,,,,,LEONARD,ROAD,,,,,97527,GRANTS PASS,OR,Other,-13737991.5948,5225520.745099999,-13737991.5948,5225520.745099999
4125,,,,,,LEONARD,ROAD,,,,,97527,GRANTS PASS,OR,Other,-13737785.8717,5225442.3945999965,-13737785.8717,5225442.3945999965
4043,,,,,,LEONARD,ROAD,,,,,97527,GRANTS PASS,OR,Other,-13737575.770100001,5225471.356299996,-13737575.770100001,5225471.356299996
4245,,,,,,LEONARD,ROAD,,,,,97527,GRANTS PASS,OR,Other,-13737977.8897,5225370.967699997,-13737977.8897,5225370.967699997
4279,,,,,,LEONARD,ROAD,,,,,97527,GRANTS PASS,OR,Other,-13738104.649500001,5225424.881800003,-13738104.649500001,5225424.881800003
4327,,,,,,LEONARD,ROAD,,,,,97527,GRANTS PASS,OR,Other,-13738108.582,5225127.236900002,-13738108.582,5225127.236900002
1255,,,,,,JENKINS,AVENUE,,,,,97527,GRANTS PASS,OR,Other,-13738301.6012,5224963.145300001,-13738301.6012,5224963.145300001
1299,,,,,,JENKINS,AVENUE,,,,,97527,GRANTS PASS,OR,Other,-13738302.014800001,5224894.3112,-13738302.014800001,5224894.3112
4275,,,,,,LINDA LEE,LANE,,,,,97527,GRANTS PASS,OR,Other,-13737943.965300001,5224787.081699997,-13737943.965300001,5224787.081699997
4237,,,,,,LINDA LEE,LANE,,,,,97527,GRANTS PASS,OR,Other,-13737822.8368,5224787.647699997,-13737822.8368,5224787.647699997
4171,,,,,,LINDA LEE,LANE,,,,,97527,GRANTS PASS,OR,Other,-13737643.4877,5224788.504199997,-13737643.4877,5224788.504199997
4270,,,,,,REDWOOD,AVENUE,,,,,97527,GRANTS PASS,OR,Other,-13738086.0872,5224252.490099996,-13738086.0872,5224252.490099996
4200,,,,,,REDWOOD,AVENUE,,,,,97527,GRANTS PASS,OR,Other,-13737974.0379,5224268.200499997,-13737974.0379,5224268.200499997
4170,,,,,,REDWOOD,AVENUE,,,,,97527,GRANTS PASS,OR,Other,-13737891.1623,5224261.446699999,-13737891.1623,5224261.446699999
1337,,,,,,JENKINS,AVENUE,,,,,97527,GRANTS PASS,OR,Other,-13738302.6813,5224791.048900001,-13738302.6813,5224791.048900001
1477,,,,,,JENKINS,AVENUE,,,,,97527,GRANTS PASS,OR,Other,-13738428.627500001,5224509.8301,-13738428.627500001,5224509.8301
1850,,SOUTHWEST,,,,J,STREET,,,,,97526,GRANTS PASS,OR,Other,-13731124.479,5226904.138899997,-13731124.479,5226904.138899997
1840,,SOUTHWEST,,,,J,STREET,,,,,97526,GRANTS PASS,OR,Other,-13731103.014800001,5226897.798299998,-13731103.014800001,5226897.798299998
1859,,SOUTHWEST,,,,J,STREET,,,,,97526,GRANTS PASS,OR,Other,-13731138.264,5226855.424999997,-13731138.264,5226855.424999997
1849,,SOUTHWEST,,,,J,STREET,,,,,97526,GRANTS PASS,OR,Other,-13731109.2733,5226849.7048999965,-13731109.2733,5226849.7048999965
517,,SOUTHWEST,,,,WAGNER MEADOWS,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731157.7286,5226832.651500002,-13731157.7286,5226832.651500002
516,,SOUTHWEST,,,,WAGNER MEADOWS,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731201.5841,5226821.743500002,-13731201.5841,5226821.743500002
527,,SOUTHWEST,,,,WAGNER MEADOWS,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731157.609000001,5226798.385499999,-13731157.609000001,5226798.385499999
526,,SOUTHWEST,,,,WAGNER MEADOWS,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731208.1852,5226791.004299998,-13731208.1852,5226791.004299998
537,,SOUTHWEST,,,,WAGNER MEADOWS,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731159.145399999,5226781.453599997,-13731159.145399999,5226781.453599997
536,,SOUTHWEST,,,,WAGNER MEADOWS,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731204.5159,5226761.418300003,-13731204.5159,5226761.418300003
547,,SOUTHWEST,,,,WAGNER MEADOWS,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731159.8082,5226750.5326000005,-13731159.8082,5226750.5326000005
1862,,SOUTHWEST,,,,K,STREET,,,,,97526,GRANTS PASS,OR,Other,-13731151.8204,5226723.8904,-13731151.8204,5226723.8904
1857,,SOUTHWEST,,,,K,STREET,,,,,97526,GRANTS PASS,OR,Other,-13731123.2916,5226683.1928,-13731123.2916,5226683.1928
1930,,SOUTHWEST,,,,J,STREET,,,,,97526,GRANTS PASS,OR,Other,-13731281.047,5226897.707999997,-13731281.047,5226897.707999997
1920,,SOUTHWEST,,,,J,STREET,,,,,97526,GRANTS PASS,OR,Other,-13731254.924899999,5226899.145300001,-13731254.924899999,5226899.145300001
1910,,SOUTHWEST,,,,J,STREET,,,,,97526,GRANTS PASS,OR,Other,-13731234.377500001,5226901.365999997,-13731234.377500001,5226901.365999997
1919,,SOUTHWEST,,,,J,STREET,,,,,97526,GRANTS PASS,OR,Other,-13731237.8801,5226849.8869,-13731237.8801,5226849.8869
1909,,SOUTHWEST,,,,J,STREET,,,,,97526,GRANTS PASS,OR,Other,-13731203.064,5226855.728799999,-13731203.064,5226855.728799999
504,,SOUTHWEST,,,,ANIQUE,LANE,,,,,97526,GRANTS PASS,OR,Other,-13731320.7081,5226847.542599998,-13731320.7081,5226847.542599998
1912,,SOUTHWEST,,,,K,STREET,,,,,97526,GRANTS PASS,OR,Other,-13731234.598000001,5226726.024800003,-13731234.598000001,5226726.024800003
1902,,SOUTHWEST,,,,K,STREET,,,,,97526,GRANTS PASS,OR,Other,-13731209.4147,5226731.357900001,-13731209.4147,5226731.357900001
1927,,SOUTHWEST,,,,K,STREET,,,,,97526,GRANTS PASS,OR,Other,-13731274.5346,5226681.989699997,-13731274.5346,5226681.989699997
1917,,SOUTHWEST,,,,K,STREET,,,,,97526,GRANTS PASS,OR,Other,-13731242.054299999,5226683.744199999,-13731242.054299999,5226683.744199999
544,,SOUTHWEST,,,,ANIQUE,LANE,,,,,97526,GRANTS PASS,OR,Other,-13731324.2953,5226727.6941,-13731324.2953,5226727.6941
1929,,SOUTHWEST,,,,J,STREET,,,,,97526,GRANTS PASS,OR,Other,-13731271.0799,5226853.808600001,-13731271.0799,5226853.808600001
514,,SOUTHWEST,,,,ANIQUE,LANE,,,,,97526,GRANTS PASS,OR,Other,-13731325.137,5226819.858900003,-13731325.137,5226819.858900003
525,,SOUTHWEST,,,,ANIQUE,LANE,,,,,97526,GRANTS PASS,OR,Other,-13731272.8595,5226789.091799997,-13731272.8595,5226789.091799997
524,,SOUTHWEST,,,,ANIQUE,LANE,,,,,97526,GRANTS PASS,OR,Other,-13731326.638500001,5226787.720799997,-13731326.638500001,5226787.720799997
535,,SOUTHWEST,,,,ANIQUE,LANE,,,,,97526,GRANTS PASS,OR,Other,-13731276.5513,5226760.647500001,-13731276.5513,5226760.647500001
534,,SOUTHWEST,,,,ANIQUE,LANE,,,,,97526,GRANTS PASS,OR,Other,-13731322.8699,5226758.170400001,-13731322.8699,5226758.170400001
1922,,SOUTHWEST,,,,K,STREET,,,,,97526,GRANTS PASS,OR,Other,-13731269.6007,5226726.875799999,-13731269.6007,5226726.875799999
606,,SOUTHWEST,,,,WAGNER MEADOWS,DRIVE,,,,,97526,GRANTS PASS,OR,Other,-13731206.0979,5226678.445200004,-13731206.0979,5226678.445200004
1867,,SOUTHWEST,,,,K,STREET,,,,,97526,GRANTS PASS,OR,Other,-13731156.5285,5226685.382399999,-13731156.5285,5226685.382399999
1878,,SOUTHWEST,,,,ABILENE,WAY,,,,,97526,GRANTS PASS,OR,Other,-13731193.5544,5226624.224399999,-13731193.5544,5226624.224399999
1868,,SOUTHWEST,,,,ABILENE,WAY,,,,,97526,GRANTS PASS,OR,Other,-13731159.964200001,5226632.656300001,-13731159.964200001,5226632.656300001
